Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Trivy,AWS-0345,Disallow unrestricted S3 IAM Policies,Ensure that the creation of the unrestricted S3 IAM policies is disallowed.,Multiple(Rego),NaN,AWS,High,NaN,
Trivy,AWS-0167,No user should have more than one active access key.,"Multiple active access keys widens the scope for compromise.
",Multiple(Rego),NaN,AWS,Low,NaN,https://console.aws.amazon.com/iam/
Trivy,AWS-0056,IAM Password policy should prevent password reuse.,"IAM account password policies should prevent the reuse of passwords.

The account password policy should be set to prevent using any of the last five used passwords.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
Trivy,AWS-0057,IAM policy should avoid use of wildcards and instead apply the principle of least privilege,"You should use the principle of least privilege when defining your IAM policies. This means you should specify each exact permission required without using wildcards, as this could cause the granting of access to certain undesired actions, resources and principals.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html
Trivy,AWS-0141,The root user has complete access to all services and resources in an AWS account. AWS Access Keys provide programmatic access to a given account.,"CIS recommends that all access keys be associated with the root user be removed. Removing access keys associated with the root user limits vectors that the account can be compromised by. Removing the root user access keys also encourages the creation and use of role-based accounts that are least privileged.
",Multiple(Rego),NaN,AWS,Critical,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html
Trivy,AWS-0143,IAM policies should not be granted directly to users.,"CIS recommends that you apply IAM policies directly to groups and roles but not users. Assigning privileges at the group or role level reduces the complexity of access management as the number of users grow. Reducing access management complexity might in turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.
",Multiple(Rego),NaN,AWS,Low,NaN,https://console.aws.amazon.com/iam/
Trivy,AWS-0168,Delete expired TLS certificates,"Removing expired SSL/TLS certificates eliminates the risk that an invalid certificate will be

deployed accidentally to a resource such as AWS Elastic Load Balancer (ELB), which can

damage the credibility of the application/website behind the ELB. As a best practice, it is

recommended to delete expired certificates.
",Multiple(Rego),NaN,AWS,Low,NaN,https://console.aws.amazon.com/iam/
Trivy,AWS-0058,IAM Password policy should have requirement for at least one lowercase character.,"IAM account password policies should ensure that passwords content including at least one lowercase character.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
Trivy,AWS-0059,IAM Password policy should have requirement for at least one number in the password.,"IAM account password policies should ensure that passwords content including at least one number.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
Trivy,AWS-0169,Missing IAM Role to allow authorized users to manage incidents with AWS Support.,"By implementing least privilege for access control, an IAM Role will require an appropriate
IAM Policy to allow Support Center Access in order to manage Incidents with AWS Support.
",Multiple(Rego),NaN,AWS,Low,NaN,https://console.aws.amazon.com/iam/
Trivy,AWS-0060,IAM Password policy should have requirement for at least one symbol in the password.,"IAM account password policies should ensure that passwords content including a symbol.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
Trivy,AWS-0061,IAM Password policy should have requirement for at least one uppercase character.,",

IAM account password policies should ensure that passwords content including at least one uppercase character.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
Trivy,AWS-0146,Access keys should be rotated at least every 90 days,"Regularly rotating your IAM credentials helps prevent a compromised set of IAM access keys from accessing components in your AWS account.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/prescriptive-guidance/latest/patterns/automatically-rotate-iam-user-access-keys-at-scale-with-aws-organizations-and-aws-secrets-manager.html
Trivy,AWS-0062,IAM Password policy should have expiry less than or equal to 90 days.,"IAM account password policies should have a maximum age specified.

The account password policy should be set to expire passwords after 90 days or less.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
Trivy,AWS-0063,IAM Password policy should have minimum password length of 14 or more characters.,"IAM account password policies should ensure that passwords have a minimum length.

The account password policy should be set to enforce minimum password length of at least 14 characters.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html#password-policy-details
Trivy,AWS-0346,Reduce unnecessary unauthorized access or information disclosure of S3 buckets.,Unnecessary access to S3 buckets can lead to unauthorized access or information disclosure.,Multiple(Rego),NaN,AWS,High,NaN,https://www.aquasec.com/blog/shadow-roles-aws-defaults-lead-to-service-takeover/
Trivy,AWS-0064,Kinesis stream is unencrypted.,"Kinesis streams should be encrypted to ensure sensitive data is kept private. Additionally, non-default KMS keys should be used so granularity of access control can be ensured.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/streams/latest/dev/server-side-encryption.html
Trivy,AWS-0065,A KMS key is not configured to auto-rotate.,"You should configure your KMS keys to auto rotate to maintain security and defend against compromise.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/kms/latest/developerguide/rotate-keys.html
Trivy,AWS-0066,Lambda functions should have X-Ray tracing enabled,"X-Ray tracing enables end-to-end debugging and analysis of all function activity. This will allow for identifying bottlenecks, slow downs and timeouts.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/lambda/latest/dg/services-xray.html
Trivy,AWS-0067,Ensure that lambda function permission has a source arn specified,"When the principal is an AWS service, the ARN of the specific resource within that service to grant permission to.
Without this, any resource from principal will be granted permission – even if that resource is from another account.
For S3, this should be the ARN of the S3 Bucket. For CloudWatch Events, this should be the ARN of the CloudWatch Events Rule. For API Gateway, this should be the ARN of the API
",Multiple(Rego),NaN,AWS,Critical,NaN,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-lambda-permission.html
Trivy,AWS-0070,MQ Broker should have audit logging enabled,"Logging should be enabled to allow tracing of issues and activity to be investigated more fully. Logs provide additional information and context which is often invalauble during investigation
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/configure-logging-monitoring-activemq.html
Trivy,AWS-0071,MQ Broker should have general logging enabled,"Logging should be enabled to allow tracing of issues and activity to be investigated more fully. Logs provide additional information and context which is often invalauble during investigation
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/configure-logging-monitoring-activemq.html
Trivy,AWS-0072,Ensure MQ Broker is not publicly exposed,"Public access of the MQ broker should be disabled and only allow routes to applications that require access.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/using-amazon-mq-securely.html#prefer-brokers-without-public-accessibility
Trivy,AWS-0179,A MSK cluster allows unencrypted data at rest.,"Encryption should be forced for Kafka clusters, including at rest. This ensures sensitive data is kept private.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/msk/latest/developerguide/msk-encryption.html
Trivy,AWS-0073,A MSK cluster allows unencrypted data in transit.,"Encryption should be forced for Kafka clusters, including for communication between nodes. This ensure sensitive data is kept private.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/msk/latest/developerguide/msk-encryption.html
Trivy,AWS-0074,Ensure MSK Cluster logging is enabled,"Managed streaming for Kafka can log to Cloud Watch, Kinesis Firehose and S3, at least one of these locations should be logged to
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/msk/latest/developerguide/msk-logging.html
Trivy,AWS-0075,Neptune logs export should be enabled,"Neptune does not have auditing by default. To ensure that you are able to accurately audit the usage of your Neptune instance you should enable export logs.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/neptune/latest/userguide/auditing.html
Trivy,AWS-0076,Neptune storage must be encrypted at rest,"Encryption of Neptune storage ensures that if their is compromise of the disks, the data is still protected.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/neptune/latest/userguide/encrypt.html
Trivy,AWS-0128,Neptune encryption should use Customer Managed Keys,"Encryption using AWS keys provides protection for your Neptune underlying storage. To increase control of the encryption and manage factors like rotation use customer managed keys.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/neptune/latest/userguide/encrypt.html
Trivy,AWS-0180,RDS Publicly Accessible,Ensures RDS instances and RDS Cluster instances are not launched into the public cloud.,Multiple(Rego),NaN,AWS,High,NaN,http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_VPC.html
Trivy,AWS-0343,RDS Cluster Deletion Protection Disabled,Ensure deletion protection is enabled for RDS clusters.,Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/config/latest/developerguide/rds-cluster-deletion-protection-enabled.html
Trivy,AWS-0177,RDS Deletion Protection Disabled,Ensure deletion protection is enabled for RDS database instances.,Multiple(Rego),NaN,AWS,Medium,NaN,https://aws.amazon.com/about-aws/whats-new/2018/09/amazon-rds-now-provides-database-deletion-protection/
Trivy,AWS-0176,RDS IAM Database Authentication Disabled,Ensure IAM Database Authentication is enabled for RDS database instances to manage database access,Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/neptune/latest/userguide/iam-auth.html
Trivy,AWS-0133,Enable Performance Insights to detect potential problems,"Enabling Performance insights allows for greater depth in monitoring data.
For example, information about active sessions could help diagose a compromise or assist in the investigation
",Multiple(Rego),NaN,AWS,Low,NaN,https://aws.amazon.com/rds/performance-insights/
Trivy,AWS-0079,There is no encryption specified or encryption is disabled on the RDS Cluster.,"Encryption should be enabled for an RDS Aurora cluster.
When enabling encryption by setting the kms_key_id, the storage_encrypted must also be set to true.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html
Trivy,AWS-0080,RDS encryption has not been enabled at a DB Instance level.,"Encryption should be enabled for an RDS Database instances.
When enabling encryption by setting the kms_key_id.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html
Trivy,AWS-0078,Performance Insights encryption should use Customer Managed Keys,"Amazon RDS uses the AWS managed key for your new DB instance. For complete control over KMS keys, including establishing and maintaining their key policies, IAM policies, and grants, enabling and disabling them, and rotating their cryptographic material, use a customer managed keys.
The encryption key specified in `performance_insights_kms_key_id` references a KMS ARN
",Multiple(Rego),NaN,AWS,Low,NaN,"https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_PerfInsights.access-control.html#USER_PerfInsights.access-control.cmk-policy, https://docs.aws.amazon.com/kms/latest/developerguide/concepts.html#key-mgmt"
Trivy,AWS-0077,RDS Cluster and RDS instance should have backup retention longer than default 1 day,"RDS backup retention for clusters defaults to 1 day, this may not be enough to identify and respond to an issue. Backup retention periods should be set to a period that is a balance on cost and limiting risk.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_WorkingWithAutomatedBackups.html#USER_WorkingWithAutomatedBackups.BackupRetention
Trivy,AWS-0083,Missing description for security group/security group rule.,"Security groups and security group rules should include a description for auditing purposes.
Simplifies auditing, debugging, and managing security groups.
",Multiple(Rego),NaN,AWS,Low,NaN,https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html
Trivy,AWS-0084,Redshift clusters should use at rest encryption,"Redshift clusters that contain sensitive data or are subject to regulation should be encrypted at rest to prevent data leakage should the infrastructure be compromised.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/redshift/latest/mgmt/working-with-db-encryption.html
Trivy,AWS-0085,AWS Classic resource usage.,"AWS Classic resources run in a shared environment with infrastructure owned by other AWS customers. You should run
resources in a VPC instead.
",Multiple(Rego),NaN,AWS,Critical,NaN,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-classic-platform.html
Trivy,AWS-0127,Redshift cluster should be deployed into a specific VPC,"Redshift clusters that are created without subnet details will be created in EC2 classic mode, meaning that they will be outside of a known VPC and running in tenant.
In order to benefit from the additional security features achieved with using an owned VPC, the subnet should be set.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/redshift/latest/mgmt/managing-clusters-vpc.html
Trivy,AWS-0086,S3 Access block should block public ACL,"S3 buckets should block public ACLs on buckets and any objects they contain. By blocking, PUTs with fail if the object has any public ACL a.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html
Trivy,AWS-0087,S3 Access block should block public policy,"S3 bucket policy should have block public policy to prevent users from putting a policy that enable public access.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonS3/latest/dev-retired/access-control-block-public-access.html
Trivy,AWS-0320,S3 DNS Compliant Bucket Names,Ensures that S3 buckets have DNS complaint bucket names.,Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/AmazonS3/latest/dev/transfer-acceleration.html
Trivy,AWS-0088,Unencrypted S3 bucket.,"S3 Buckets should be encrypted to protect the data that is stored within them if access is compromised.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/bucket-encryption.html
Trivy,AWS-0089,S3 Bucket Logging,Ensures S3 bucket logging is enabled for S3 buckets,Multiple(Rego),NaN,AWS,Low,NaN,"https://docs.aws.amazon.com/AmazonS3/latest/userguide/ServerLogs.html, https://docs.aws.amazon.com/AmazonS3/latest/userguide/enable-server-access-logging.html"
Trivy,AWS-0172,"S3 object-level API operations such as GetObject, DeleteObject, and PutObject are called data events. By default, CloudTrail trails don't log data events and so it is recommended to enable Object-level logging for S3 buckets.","Enabling object-level logging will help you meet data compliance requirements within your organization, perform comprehensive security analysis, monitor specific patterns of user behavior in your AWS account or take immediate actions on any object-level API activity within your S3 Buckets using Amazon CloudWatch Events.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/enable-cloudtrail-logging-for-s3.html
Trivy,AWS-0171,"S3 object-level API operations such as GetObject, DeleteObject, and PutObject are called data events. By default, CloudTrail trails don't log data events and so it is recommended to enable Object-level logging for S3 buckets.","Enabling object-level logging will help you meet data compliance requirements within your organization, perform comprehensive security analysis, monitor specific patterns of user behavior in your AWS account or take immediate actions on any object-level API activity within your S3 Buckets using Amazon CloudWatch Events.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/enable-cloudtrail-logging-for-s3.html
Trivy,AWS-0090,S3 Data should be versioned,"Versioning in Amazon S3 is a means of keeping multiple variants of an object in the same bucket.

You can use the S3 Versioning feature to preserve, retrieve, and restore every version of every object stored in your buckets.

With versioning you can recover more easily from both unintended user actions and application failures.

When you enable versioning, also keep in mind the potential costs of storing noncurrent versions of objects. To help manage those costs, consider setting up an S3 Lifecycle configuration.
",Multiple(Rego),NaN,AWS,Medium,NaN,"https://docs.aws.amazon.com/AmazonS3/latest/userguide/Versioning.html, https://aws.amazon.com/blogs/storage/reduce-storage-costs-with-fewer-noncurrent-versions-using-amazon-s3-lifecycle/"
Trivy,AWS-0132,S3 encryption should use Customer Managed Keys,"Encryption using AWS keys provides protection for your S3 buckets. To gain greater control over encryption, such as key rotation, access policies, and auditability, use customer managed keys (CMKs) with SSE-KMS.
Note that SSE-KMS is not supported for S3 server access logging destination buckets; in such cases, use SSE-S3 instead.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/bucket-encryption.html
Trivy,AWS-0091,S3 Access Block should Ignore Public ACL,"S3 buckets should ignore public ACLs on buckets and any objects they contain. By ignoring rather than blocking, PUT calls with public ACLs will still be applied but the ACL will be ignored.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html
Trivy,AWS-0092,S3 Buckets not publicly accessible through ACL.,"Buckets should not have ACLs that allow public access
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/acl-overview.html
Trivy,AWS-0093,S3 Access block should restrict public bucket to limit access,"S3 buckets should restrict public policies for the bucket. By enabling, the restrict_public_buckets, only the bucket owner and AWS Services can access if it has a public policy.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AmazonS3/latest/dev-retired/access-control-block-public-access.html
Trivy,AWS-0170,Buckets should have MFA deletion protection enabled.,"Adding MFA delete to an S3 bucket, requires additional authentication when you change the version state of your bucket or you delete an object version, adding another layer of security in the event your security credentials are compromised or unauthorized access is obtained.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html
Trivy,AWS-0094,S3 buckets should each define an aws_s3_bucket_public_access_block,"The ""block public access"" settings in S3 override individual policies that apply to a given bucket, meaning that all public access can be controlled in one central types for that bucket. It is therefore good practice to define these settings for each bucket in order to clearly define the public access that can be allowed for it.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html
Trivy,AWS-0112,SAM API domain name uses outdated SSL/TLS protocols.,"You should not use outdated/insecure TLS versions for encryption. You should be using TLS v1.2+.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-property-api-domainconfiguration.html#sam-api-domainconfiguration-securitypolicy
Trivy,AWS-0113,SAM API stages for V1 and V2 should have access logging enabled,"API Gateway stages should have access log settings block configured to track all access to a particular stage. This should be applied to both v1 and v2 gateway stages.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-api.html#sam-api-accesslogsetting
Trivy,AWS-0110,SAM API must have data cache enabled,"Method cache encryption ensures that any sensitive data in the cache is not vulnerable to compromise in the event of interception
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-apigateway-stage-methodsetting.html#cfn-apigateway-stage-methodsetting-cachedataencrypted
Trivy,AWS-0111,SAM API must have X-Ray tracing enabled,"X-Ray tracing enables end-to-end debugging and analysis of all API Gateway HTTP requests.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-api.html#sam-api-tracingenabled
Trivy,AWS-0125,SAM Function must have X-Ray tracing enabled,"X-Ray tracing enables end-to-end debugging and analysis of the function.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-function.html#sam-function-tracing
Trivy,AWS-0116,SAM HTTP API stages for V1 and V2 should have access logging enabled,"API Gateway stages should have access log settings block configured to track all access to a particular stage. This should be applied to both v1 and v2 gateway stages.
",Multiple(Rego),NaN,AWS,Medium,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-httpapi.html#sam-httpapi-accesslogsettings
Trivy,AWS-0119,SAM State machine must have logging enabled,"Logging enables end-to-end debugging and analysis of all state machine activities.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-statemachine.html#sam-statemachine-logging
Trivy,AWS-0117,SAM State machine must have X-Ray tracing enabled,"X-Ray tracing enables end-to-end debugging and analysis of all state machine activities.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-statemachine.html#sam-statemachine-tracing
Trivy,AWS-0121,SAM Simple table must have server side encryption enabled.,"Encryption should be enabled at all available levels to ensure that data is protected if compromised.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-simpletable.html#sam-simpletable-ssespecification
Trivy,AWS-0114,Function policies should avoid use of wildcards and instead apply the principle of least privilege,"You should use the principle of least privilege when defining your IAM policies. This means you should specify each exact permission required without using wildcards, as this could cause the granting of access to certain undesired actions, resources and principals.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-function.html#sam-function-policies
Trivy,AWS-0120,State machine policies should avoid use of wildcards and instead apply the principle of least privilege,"You should use the principle of least privilege when defining your IAM policies.
This means you should specify each exact permission required without using wildcards, as this could cause the granting of access to certain undesired actions, resources and principals.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/serverless-application-model/latest/developerguide/sam-resource-statemachine.html#sam-statemachine-policies
Trivy,AWS-0095,Unencrypted SNS topic.,"Topics should be encrypted to protect their contents.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/sns/latest/dg/sns-server-side-encryption.html
Trivy,AWS-0136,SNS topic not encrypted with CMK.,"Topics should be encrypted with customer managed KMS keys and not default AWS managed keys, in order to allow granular key management.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/sns/latest/dg/sns-server-side-encryption.html
Trivy,AWS-0096,Unencrypted SQS queue.,"Queues should be encrypted to protect queue contents.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-server-side-encryption.html
Trivy,AWS-0097,AWS SQS policy document has wildcard action statement.,"SQS Policy actions should always be restricted to a specific set.
This ensures that the queue itself cannot be modified or deleted, and prevents possible future additions to queue actions to be implicitly allowed.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-security-best-practices.html
Trivy,AWS-0135,SQS queue should be encrypted with a CMK.,"Queues should be encrypted with customer managed KMS keys and not default AWS managed keys, in order to allow granular control over access to specific queues.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/sqs-server-side-encryption.html
Trivy,AWS-0134,Secrets should not be exfiltrated using Terraform HTTP data blocks,"The data.http block can be used to send secret data outside of the organisation.
",Multiple(Rego),NaN,AWS,Critical,NaN,https://sprocketfox.io/xssfox/2022/02/09/terraformsupply/
Trivy,AWS-0098,Secrets Manager should use customer managed keys,"Secrets Manager encrypts secrets by default using a default key created by AWS. To ensure control and granularity of secret encryption, CMK's should be used explicitly.
",Multiple(Rego),NaN,AWS,Low,NaN,https://docs.aws.amazon.com/kms/latest/developerguide/services-secrets-manager.html#asm-encrypt
Trivy,AWS-0109,Root and user volumes on Workspaces should be encrypted,"Workspace volumes for both user and root should be encrypted to protect the data stored on them.
",Multiple(Rego),NaN,AWS,High,NaN,https://docs.aws.amazon.com/workspaces/latest/adminguide/encrypt-workspaces.html
Trivy,AZU-0002,Web App has registration with AD enabled,"Registering the identity used by an App with AD allows it to interact with other services without using username and password
",Multiple(Rego),NaN,Azure,Low,NaN,
Trivy,AZU-0003,App Service authentication is activated,"Enabling authentication ensures that all communications in the application are authenticated. The auth_settings block needs to be filled out with the appropriate auth backend settings
",Multiple(Rego),NaN,Azure,Medium,NaN,
Trivy,AZU-0005,Web App uses the latest HTTP version,"Use the latest version of HTTP to ensure you are benefiting from security fixes
",Multiple(Rego),NaN,Azure,Low,NaN,
Trivy,AZU-0004,Ensure the Function App can only be accessed via HTTPS. The default is false.,"By default, clients can connect to function endpoints by using both HTTP or HTTPS. You should redirect HTTP to HTTPs because HTTPS uses the SSL/TLS protocol to provide a secure connection, which is both encrypted and authenticated.
",Multiple(Rego),NaN,Azure,Critical,NaN,"https://docs.microsoft.com/en-us/azure/app-service/configure-ssl-bindings#enforce-https, https://docs.microsoft.com/en-us/azure/azure-functions/security-concepts"
Trivy,AZU-0001,Web App accepts incoming client certificate,"The TLS mutual authentication technique in enterprise environments ensures the authenticity of clients to the server. If incoming client certificates are enabled only an authenticated client with valid certificates can access the app.
",Multiple(Rego),NaN,Azure,Low,NaN,
Trivy,AZU-0006,Web App uses latest TLS version,"Use a more recent TLS/SSL policy for the App Service
",Multiple(Rego),NaN,Azure,High,NaN,
Trivy,AZU-0030,Roles limited to the required actions,"The permissions granted to a role should be kept to the minimum required to be able to do the task. Wildcard permissions must not be used.
",Multiple(Rego),NaN,Azure,Medium,NaN,
Trivy,AZU-0039,Password authentication should be disabled on Azure virtual machines,"Access to virtual machines should be authenticated using SSH keys. Removing the option of password authentication enforces more secure methods while removing the risks inherent with passwords.
",Multiple(Rego),NaN,Azure,High,NaN,
Trivy,AZU-0038,Enable disk encryption on managed disk,"Manage disks should be encrypted at rest. When specifying the <code>encryption_settings</code> block, the enabled attribute should be set to <code>true</code>.
",Multiple(Rego),NaN,Azure,High,NaN,https://docs.microsoft.com/en-us/azure/virtual-machines/linux/disk-encryption
Trivy,AZU-0037,Ensure that no sensitive credentials are exposed in VM custom_data,"When creating Azure Virtual Machines, custom_data is used to pass start up information into the EC2 instance. This custom_dat must not contain access key credentials.
",Multiple(Rego),NaN,Azure,Medium,NaN,
Trivy,AZU-0043,Ensure AKS cluster has Network Policy configured,"The Kubernetes object type NetworkPolicy should be defined to have opportunity allow or block traffic to pods, as in a Kubernetes cluster configured with default settings, all pods can discover and communicate with each other without any restrictions.
",Multiple(Rego),NaN,Azure,High,NaN,https://kubernetes.io/docs/concepts/services-networking/network-policies
Trivy,AZU-0041,Ensure AKS has an API Server Authorized IP Ranges enabled,"The API server is the central way to interact with and manage a cluster. To improve cluster security and minimize attacks, the API server should only be accessible from a limited set of IP address ranges.
",Multiple(Rego),NaN,Azure,Critical,NaN,https://docs.microsoft.com/en-us/azure/aks/api-server-authorized-ip-ranges
Trivy,AZU-0040,Ensure AKS logging to Azure Monitoring is Configured,"Ensure AKS logging to Azure Monitoring is configured for containers to monitor the performance of workloads.
",Multiple(Rego),NaN,Azure,Medium,NaN,https://docs.microsoft.com/en-us/azure/azure-monitor/insights/container-insights-onboard
Trivy,AZU-0042,Ensure RBAC is enabled on AKS clusters,"Using Kubernetes role-based access control (RBAC), you can grant users, groups, and service accounts access to only the resources they need.
",Multiple(Rego),NaN,Azure,High,NaN,https://docs.microsoft.com/en-us/azure/aks/concepts-identity
Trivy,AZU-0028,No threat detections are set,"SQL Server can alert for security issues including SQL Injection, vulnerabilities, access anomalies and data exfiltration. Ensure none of these are disabled to benefit from the best protection
",Multiple(Rego),NaN,Azure,Medium,NaN,
Trivy,AZU-0027,Auditing should be enabled on Azure SQL Databases,"Auditing helps you maintain regulatory compliance, understand database activity, and gain insight into discrepancies and anomalies that could indicate business concerns or suspected security violations.
",Multiple(Rego),NaN,Azure,Medium,NaN,https://docs.microsoft.com/en-us/azure/azure-sql/database/auditing-overview
Trivy,AZU-0020,SSL should be enforced on database connections where applicable,"SSL connections should be enforced were available to ensure secure transfer and reduce the risk of compromising data in flight.
",Multiple(Rego),NaN,Azure,Medium,NaN,
Trivy,AZU-0022,Ensure databases are not publicly accessible,"Database resources should not publicly available. You should limit all access to the minimum that is required for your application to function.
",Multiple(Rego),NaN,Azure,Medium,NaN,
Trivy,AZU-0029,Ensure database firewalls do not permit public access,"Azure services can be allowed access through the firewall using a start and end IP address of 0.0.0.0. No other end ip address should be combined with a start of 0.0.0.0
",Multiple(Rego),NaN,Azure,High,NaN,https://docs.microsoft.com/en-us/rest/api/sql/2021-02-01-preview/firewall-rules/create-or-update
